scope	niveau	type_document	annee	statut	titre	chemin_par_scope	sha256	taille_octets	pages_pdf	url_source
lycee/arts/theatre	multi-niveaux	evaluation-examen	2026	a-verifier	Dispositions en vigueur à compter de la session 2024 concernant l’épreuve pour les spécialités artistiques PDF - 353.41 Ko	par-scope/lycee/arts/theatre/multi-niveaux/evaluation-examen/2026/dispositions-en-vigueur-a-compter-de-la-session-2024-concernant-l-epreuve-pour-les-specialites-artistiques-pdf-353-41-ko--bc8c0740ae.pdf	bc8c0740aecbb2cd2bb49c52a88da0c52197ca98c348fb77d3e629096e5ca3f5	361896	26	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	multi-niveaux	programme-limitatif	2020	archive	Préparer les élèves de spécialité aux épreuves de spécialité de terminale PDF - 160.14 Ko	par-scope/lycee/arts/theatre/multi-niveaux/programme-limitatif/2020/preparer-les-eleves-de-specialite-aux-epreuves-de-specialite-de-terminale-pdf-160-14-ko--4703f1cebd.pdf	4703f1cebd91eacc1ad7924a89b56b5d0c5e00274c95d11a39088548cc6d8596	163986	4	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	multi-niveaux	programme-limitatif	2020	a-verifier	Épreuve écrite : Britannicus de Racine et Illusions comiques de Olivier Py PDF - 221.5 Ko	par-scope/lycee/arts/theatre/multi-niveaux/programme-limitatif/2020/epreuve-ecrite-britannicus-de-racine-et-illusions-comiques-de-olivier-py-pdf-221-5-ko--2e494032e9.pdf	2e494032e925f0cd0584ad2cfa3857242dff25717f78eae99e49e231ff36ef0d	226814	4	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	multi-niveaux	programme-limitatif	2020	a-verifier	Épreuve écrite : Cendrillon de Joël Pommerat PDF - 190.7 Ko	par-scope/lycee/arts/theatre/multi-niveaux/programme-limitatif/2020/epreuve-ecrite-cendrillon-de-joel-pommerat-pdf-190-7-ko--f09d1b51f2.pdf	f09d1b51f2c65229b434cb79b91189d6cc8106c7c743997fdb662988d8ae5880	195278	5	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	multi-niveaux	programme-limitatif	2020	a-verifier	Épreuve écrite : Woyzeck de Georg Büchner et Britannicus de Racine PDF - 247.39 Ko	par-scope/lycee/arts/theatre/multi-niveaux/programme-limitatif/2020/epreuve-ecrite-woyzeck-de-georg-buchner-et-britannicus-de-racine-pdf-247-39-ko--63f93b838d.pdf	63f93b838db43c4f68b747facb1af3971a51c2f20ad8008cac3f3818b82c8a53	253323	8	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	multi-niveaux	programme-limitatif	2026	transition-ou-actuel	« Voyages romanesques » - note sur le nouveau programme et bibliographie PDF - 115.79 Ko	par-scope/lycee/arts/theatre/multi-niveaux/programme-limitatif/2026/voyages-romanesques-note-sur-le-nouveau-programme-et-bibliographie-pdf-115-79-ko--a3e57217b4.pdf	a3e57217b46f1b2b863f3ef6157b198053fcd2c89487026fdbe536cc86bad6f5	118565	3	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	multi-niveaux	programme-officiel	2019	actuel	Option arts en première et terminale des voies générale et technologique (BO spécial n° 1 du 22 janvier 2019) PDF - 458.97 Ko	par-scope/lycee/arts/theatre/multi-niveaux/programme-officiel/2019/option-arts-en-premiere-et-terminale-des-voies-generale-et-technologique-bo-special-n-1-du-22-janvier-2019-pdf-458-97-ko--2b7b89b5ac.pdf	2b7b89b5ac4794716bc38bef88c18c2cc23194ceea985df0b9c24934cccc5857	469990	42	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	multi-niveaux	programme-officiel	2019	actuel	Spécialité arts en première et terminale de la voie générale (BO spécial n° 1 du 22 janvier 2019) PDF - 637.88 Ko	par-scope/lycee/arts/theatre/multi-niveaux/programme-officiel/2019/specialite-arts-en-premiere-et-terminale-de-la-voie-generale-bo-special-n-1-du-22-janvier-2019-pdf-637-88-ko--371d0c82ed.pdf	371d0c82ed1f47614ee9cbfdaa86cfb4add1f239a84882d9731fbd125105925d	653185	60	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	multi-niveaux	programme-officiel	2020	a-verifier	Aborder un module du programme : l'exemple du théâtre antique PDF - 193.36 Ko	par-scope/lycee/arts/theatre/multi-niveaux/programme-officiel/2020/aborder-un-module-du-programme-l-exemple-du-theatre-antique-pdf-193-36-ko--e6c3888def.pdf	e6c3888defc742513e3f1055cf02dfbc080fd24fec53c65c2f7ef5736ec86686	198005	4	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	non-classe	programme-officiel	2020	a-verifier	Construire un projet théâtral dans le cadre du programme PDF - 177.57 Ko	par-scope/lycee/arts/theatre/non-classe/programme-officiel/2020/construire-un-projet-theatral-dans-le-cadre-du-programme-pdf-177-57-ko--44bf3d2d84.pdf	44bf3d2d84b57da00d64fdddcf552e5365d6811d8a0139c9684bd1aa39149859	181833	4	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	non-classe	programme-officiel	2020	a-verifier	Évaluer les élèves en contrôle continu en enseignement optionnel PDF - 215.23 Ko	par-scope/lycee/arts/theatre/non-classe/programme-officiel/2020/evaluer-les-eleves-en-controle-continu-en-enseignement-optionnel-pdf-215-23-ko--8c09de6d18.pdf	8c09de6d1851bd63f3d814397064c96ce07513f0c8b0868ae14881b7310b5eb6	220399	4	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	non-classe	ressource-accompagnement	2016	a-verifier	Schéma synthétique de l'organisation des ressources PDF - 273.51 Ko	par-scope/lycee/arts/theatre/non-classe/ressource-accompagnement/2016/schema-synthetique-de-l-organisation-des-ressources-pdf-273-51-ko--2e1ad50536.pdf	2e1ad50536f7f7e542c41509e44c5d31bbf4d8e2070044c5df0822c134451bd0	280075	2	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	premiere	programme-officiel	2020	a-verifier	Préparer à l'épreuve de fin de première les élèves renonçants PDF - 229.09 Ko	par-scope/lycee/arts/theatre/premiere/programme-officiel/2020/preparer-a-l-epreuve-de-fin-de-premiere-les-eleves-renoncants-pdf-229-09-ko--4cb2425405.pdf	4cb2425405e7f7e6efcdb5bf62ce431143296953bbfed20c0e50d8d9248276ab	234592	6	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	seconde	programme-officiel	2019	actuel	Option arts en seconde générale et technologique (BO spécial n° 1 du 22 janvier 2019) PDF - 493.85 Ko	par-scope/lycee/arts/theatre/seconde/programme-officiel/2019/option-arts-en-seconde-generale-et-technologique-bo-special-n-1-du-22-janvier-2019-pdf-493-85-ko--2a16740356.pdf	2a1674035611a3ff78cdb136e23d650e867c5f01098ecd15bafea15c20e657e3	505700	47	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-limitatif	2019	a-verifier	La « séance théâtrale », le « fait théâtral » PDF - 204.39 Ko	par-scope/lycee/arts/theatre/terminale/programme-limitatif/2019/la-seance-theatrale-le-fait-theatral-pdf-204-39-ko--3052a07b16.pdf	3052a07b16ee59439ffafee3bf4806351f68fbef1c09bf876047772d43fd9314	209294	6	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-limitatif	2020	a-verifier	L'approche dramaturgique des textes PDF - 234.39 Ko	par-scope/lycee/arts/theatre/terminale/programme-limitatif/2020/l-approche-dramaturgique-des-textes-pdf-234-39-ko--f2c7d19cf8.pdf	f2c7d19cf862bf5b5420ad360648e1ee50f1121cab78e57a0f5f92dec7065941	240015	8	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-limitatif	2020	a-verifier	L'école du spectateur PDF - 208.18 Ko	par-scope/lycee/arts/theatre/terminale/programme-limitatif/2020/l-ecole-du-spectateur-pdf-208-18-ko--df2ba34f19.pdf	df2ba34f19095f7ed85c1fd6ca1a26fc8e958515f3a5dad8b32c9d873413aa21	213181	3	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-limitatif	2020	a-verifier	annexe - un exemple de carnet de bord PDF - 3.77 Mo	par-scope/lycee/arts/theatre/terminale/programme-limitatif/2020/annexe-un-exemple-de-carnet-de-bord-pdf-3-77-mo--b54c034216.pdf	b54c0342163dd902eabd9173d91ed4185db40ef5c586c6911e0b01c860439f01	3956650	3	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-limitatif	2025	a-verifier	Programme limitatif pour l'enseignement de spécialité de théâtre en classe terminale pour l’année scolaire 2025-2026 PDF - 72.81 Ko	par-scope/lycee/arts/theatre/terminale/programme-limitatif/2025/programme-limitatif-pour-l-enseignement-de-specialite-de-theatre-en-classe-terminale-pour-l-annee-scolaire-2025-2026-pdf-72-81-ko--225762fd12.pdf	225762fd12e29f75e6ffa053897d79dd3e0047ff15ddf3588e770f8a4315d741	74557	1	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-limitatif	2025	actuel	Programme limitatif pour l'enseignement optionnel de théâtre en classe terminale pour l’année scolaire 2025-2026 PDF - 42.82 Ko	par-scope/lycee/arts/theatre/terminale/programme-limitatif/2025/programme-limitatif-pour-l-enseignement-optionnel-de-theatre-en-classe-terminale-pour-l-annee-scolaire-2025-2026-pdf-42-82-ko--ec55054162.pdf	ec55054162043996324839dad7513c8beaf8ca040274cdab08f1d44454b4eee4	43846	1	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-limitatif	2026	transition-ou-actuel	Programme limitatif pour l'enseignement de spécialité de théâtre en classe terminale pour l’année scolaire 2026-2027 PDF - 69.59 Ko	par-scope/lycee/arts/theatre/terminale/programme-limitatif/2026/programme-limitatif-pour-l-enseignement-de-specialite-de-theatre-en-classe-terminale-pour-l-annee-scolaire-2026-2027-pdf-69-59-ko--d17c28f297.pdf	d17c28f297e6c30c75d58af317448a43aab94be209bab72df7a3bb8ddd938074	71256	1	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-limitatif	2026	transition-ou-actuel	Programme limitatif pour l'enseignement optionnel de théâtre en classe terminale pour l’année scolaire 2026-2027 PDF - 41.2 Ko	par-scope/lycee/arts/theatre/terminale/programme-limitatif/2026/programme-limitatif-pour-l-enseignement-optionnel-de-theatre-en-classe-terminale-pour-l-annee-scolaire-2026-2027-pdf-41-2-ko--15da53104e.pdf	15da53104e3aecf6fc5d9037c9e6bc2e67980f741c2d601da8427abbdf122969	42190	1	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-officiel	2019	archive	Du bon usage des captations comme archives PDF - 214.87 Ko	par-scope/lycee/arts/theatre/terminale/programme-officiel/2019/du-bon-usage-des-captations-comme-archives-pdf-214-87-ko--e44e5e42ab.pdf	e44e5e42abc4082f66486ffb29dfca4a7fd86836cf85ea692c6a79309893e805	220025	6	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-officiel	2019	actuel	Option arts en terminale des voies générale et technologique (BO spécial n° 8 du 25 juillet 2019) PDF - 522.87 Ko	par-scope/lycee/arts/theatre/terminale/programme-officiel/2019/option-arts-en-terminale-des-voies-generale-et-technologique-bo-special-n-8-du-25-juillet-2019-pdf-522-87-ko--5725be9827.pdf	5725be9827e383b5221b23d1c2381469a9b8ec70c71cf23129198e683d2e0a9e	535421	34	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-officiel	2019	actuel	Spécialité arts en terminale générale (BO spécial n° 8 du 25 juillet 2019) PDF - 509.32 Ko	par-scope/lycee/arts/theatre/terminale/programme-officiel/2019/specialite-arts-en-terminale-generale-bo-special-n-8-du-25-juillet-2019-pdf-509-32-ko--52eb0164ab.pdf	52eb0164aba6f0bb08039149177fed22307cf8fb0fec153f3a5abb6a50fa6e3f	521545	45	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-officiel	2020	a-verifier	De la pratique à la théorie PDF - 184.22 Ko	par-scope/lycee/arts/theatre/terminale/programme-officiel/2020/de-la-pratique-a-la-theorie-pdf-184-22-ko--45d122da29.pdf	45d122da2901256728828d173982478961f513b3664b7552f019da653f4e9dda	188641	3	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-officiel	2020	a-verifier	La nature et la place du texte au théâtre PDF - 218.76 Ko	par-scope/lycee/arts/theatre/terminale/programme-officiel/2020/la-nature-et-la-place-du-texte-au-theatre-pdf-218-76-ko--91e514b914.pdf	91e514b9145e7b72896ba5ee06a221377e4190cbdaa20760bae7559392d09559	224008	6	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-officiel	2020	a-verifier	La rencontre avec les métiers du théâtre PDF - 156.19 Ko	par-scope/lycee/arts/theatre/terminale/programme-officiel/2020/la-rencontre-avec-les-metiers-du-theatre-pdf-156-19-ko--ddfc30228d.pdf	ddfc30228d02e7c1e18f38375cb37f8c43d11791966b1a2281d074f2aa646187	159942	5	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-officiel	2020	a-verifier	Le partenariat PDF - 148.19 Ko	par-scope/lycee/arts/theatre/terminale/programme-officiel/2020/le-partenariat-pdf-148-19-ko--853ad7535a.pdf	853ad7535a182a459d31e21af6d0b182a73bf40996e21d2379a4bc60921ef113	151746	3	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-officiel	2020	a-verifier	Tenir un carnet de bord : la mémoire d'un processus de création PDF - 177.95 Ko	par-scope/lycee/arts/theatre/terminale/programme-officiel/2020/tenir-un-carnet-de-bord-la-memoire-d-un-processus-de-creation-pdf-177-95-ko--9bca1f964c.pdf	9bca1f964c548a57de020acbe00f75bf5cf6b60cdbaa8dcf98b3908d9171fb55	182217	4	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/arts/theatre	terminale	programme-officiel	2025	transition-ou-actuel	Précisions sur le programme limitatif : « Rêves et merveilles » PDF - 116.23 Ko	par-scope/lycee/arts/theatre/terminale/programme-officiel/2025/precisions-sur-le-programme-limitatif-reves-et-merveilles-pdf-116-23-ko--bceeb6ff60.pdf	bceeb6ff608a23d7adb20027e80282829c154c1fdc719f218d4150d4648be845	119017	3	https://eduscol.education.gouv.fr/5865/programmes-et-ressources-en-theatre-voie-gt
lycee/commun/emc	cycle-4	autre	2026	a-verifier	Vademecum Éduquer à la citoyenneté au cycle 4	par-scope/lycee/commun/emc/cycle-4/autre/2026/vademecum-eduquer-a-la-citoyennete-au-cycle-4--f9156ca938.pdf	f9156ca9382a5ef4d45dc9fda3f4b5b674c20ca8c6ee176ce2c28f84672577cf	1197761	28	https://eduscol.education.gouv.fr/4446/enseignement-moral-et-civique
lycee/commun/emc	multi-niveaux	ressource-accompagnement	2026	a-verifier	Enseignement moral et civique - première GT	par-scope/lycee/commun/emc/multi-niveaux/ressource-accompagnement/2026/enseignement-moral-et-civique-premiere-gt--db6bb8d415.pdf	db6bb8d4158b55dc18df4e09c5e78ef36066e93daac4d3b8b91d39a36d46bded	429045	40	https://eduscol.education.gouv.fr/5787/programmes-et-ressources-en-enseignement-moral-et-civique-voie-gt
lycee/commun/emc	non-classe	programme-officiel	2023	a-verifier	Sensibiliser aux atteintes à la probité et à la lutte contre la corruption dans le cadre de l’EMC PDF - 224.35 Ko	par-scope/lycee/commun/emc/non-classe/programme-officiel/2023/sensibiliser-aux-atteintes-a-la-probite-et-a-la-lutte-contre-la-corruption-dans-le-cadre-de-l-emc-pdf-224-35-ko--492e43a561.pdf	492e43a5615a3ea009b89b2fb2c628defb7f36c82f54c7a5103b5ac9b3c57ede	229733	12	https://eduscol.education.gouv.fr/5787/programmes-et-ressources-en-enseignement-moral-et-civique-voie-gt
lycee/commun/emc	non-classe	programme-officiel	2024	actuel	Premières générale et technologique (BO n° 24 du 13 juin 2024)	par-scope/lycee/commun/emc/non-classe/programme-officiel/2024/premieres-generale-et-technologique-bo-n-24-du-13-juin-2024--0f28566133.pdf	0f28566133a4d9b8a3da3ee5648fd3f2c1915fe25bea4d05aa8b9894a1544761	1219253	31	https://eduscol.education.gouv.fr/5787/programmes-et-ressources-en-enseignement-moral-et-civique-voie-gt
lycee/commun/emc	non-classe	programme-officiel	2024	actuel	Terminales générale et technologique (BO n° 24 du 13 juin 2024)	par-scope/lycee/commun/emc/non-classe/programme-officiel/2024/terminales-generale-et-technologique-bo-n-24-du-13-juin-2024--0f28566133.pdf	0f28566133a4d9b8a3da3ee5648fd3f2c1915fe25bea4d05aa8b9894a1544761	1219253	31	https://eduscol.education.gouv.fr/5787/programmes-et-ressources-en-enseignement-moral-et-civique-voie-gt
lycee/commun/emc	non-classe	ressource-accompagnement	2021	a-verifier	Le document de l'IGÉSR et de la Dgesco sur l'esclavage, les traites négrières et leurs abolitions dans les programmes scolaires d'enseignement PDF - 5.09 Mo	par-scope/lycee/commun/emc/non-classe/ressource-accompagnement/2021/le-document-de-l-igesr-et-de-la-dgesco-sur-l-esclavage-les-traites-negrieres-et-leurs-abolitions-dans-les-programmes-scolaires-d-e--3bc5ff233d.pdf	3bc5ff233dc05e967beb0eeb037ec89b14894154cf1b539bfd4b19771c09d611	5333619	44	https://eduscol.education.gouv.fr/5787/programmes-et-ressources-en-enseignement-moral-et-civique-voie-gt
lycee/commun/emc	non-classe	ressource-accompagnement	2026	transition-ou-actuel	Télécharger la ressource pédagogique	par-scope/lycee/commun/emc/non-classe/ressource-accompagnement/2026/telecharger-la-ressource-pedagogique--f5df79e89a.pdf	f5df79e89a122b72e544be9f29ac57b8f1a9c01fc5449bb30ce7e1c5f5071077	135377	9	https://eduscol.education.gouv.fr/4446/enseignement-moral-et-civique
lycee/commun/emc	non-classe	ressource-accompagnement	2026	archive	Télécharger les pistes pédagogiques	par-scope/lycee/commun/emc/non-classe/ressource-accompagnement/2026/telecharger-les-pistes-pedagogiques--36030e3916.pdf	36030e39160a511e5338736c0898c459255062e05b4a8a595922a9b65eec0e5f	374597	10	https://eduscol.education.gouv.fr/4446/enseignement-moral-et-civique
lycee/commun/emc	seconde	programme-officiel	2024	actuel	Seconde générale et technologique (BO n° 24 du 13 juin 2024)	par-scope/lycee/commun/emc/seconde/programme-officiel/2024/seconde-generale-et-technologique-bo-n-24-du-13-juin-2024--0f28566133.pdf	0f28566133a4d9b8a3da3ee5648fd3f2c1915fe25bea4d05aa8b9894a1544761	1219253	31	https://eduscol.education.gouv.fr/5787/programmes-et-ressources-en-enseignement-moral-et-civique-voie-gt
lycee/commun/emc	seconde	ressource-accompagnement	2025	a-verifier	Enseignement moral et civique - seconde GT	par-scope/lycee/commun/emc/seconde/ressource-accompagnement/2025/enseignement-moral-et-civique-seconde-gt--8682cbbe33.pdf	8682cbbe33343790fefb30d82a2fc713201cb6f2acc2bb21ecd78c0ee23cfd42	414568	35	https://eduscol.education.gouv.fr/5787/programmes-et-ressources-en-enseignement-moral-et-civique-voie-gt
lycee/commun/eps	multi-niveaux	autre	2021	actuel	Enseignement de spécialité d'éducation physique, pratiques et culture sportives pour les classes de première et terminale de la voie générale (BO n°25 du 24 juin 2021) PDF - 3.71 Mo	par-scope/lycee/commun/eps/multi-niveaux/autre/2021/enseignement-de-specialite-d-education-physique-pratiques-et-culture-sportives-pour-les-classes-de-premiere-et-terminale-de-la-voi--c11076f9dd.pdf	c11076f9ddd124abcbe5f8691ba9814a3b49b9fb171c4a4b5eac3ddabf09393b	3894709	10	https://eduscol.education.gouv.fr/5784/programmes-et-ressources-en-education-physique-et-sportive-eps-voie-gt
lycee/commun/eps	non-classe	autre	2005	actuel	Note de service sécurité des élèves en pratique APS	par-scope/lycee/commun/eps/non-classe/autre/2005/note-de-service-securite-des-eleves-en-pratique-aps--ea07a671eb.pdf	ea07a671eb9508115855028a8d082a82af83e1b9e6bb155786a0a314afafa45c	105526	5	https://eduscol.education.gouv.fr/4434/education-physique-et-sportive
lycee/commun/eps	non-classe	autre	2014	a-verifier	Référentiel éducation prioritaire	par-scope/lycee/commun/eps/non-classe/autre/2014/referentiel-education-prioritaire--67b754a793.pdf	67b754a79332a14680b70a965207f0bd0a370c6299165f7ee7547b0bc3cfb478	94933	18	https://eduscol.education.gouv.fr/4434/education-physique-et-sportive
lycee/commun/eps	non-classe	autre	2021	actuel	Enseignement optionnel d'EPS en lycée général et technologique (BO n°25 du 24 juin 2021) PDF - 1.23 Mo	par-scope/lycee/commun/eps/non-classe/autre/2021/enseignement-optionnel-d-eps-en-lycee-general-et-technologique-bo-n-25-du-24-juin-2021-pdf-1-23-mo--10a323a860.pdf	10a323a860621a9ca9d56f74753f8ad0da9983495912759a0bb2aa3c4f129be8	1292004	4	https://eduscol.education.gouv.fr/5784/programmes-et-ressources-en-education-physique-et-sportive-eps-voie-gt
lycee/commun/eps	non-classe	autre	2022	a-verifier	Vademecum Aide à la scolarisation des sportifs de haut niveau	par-scope/lycee/commun/eps/non-classe/autre/2022/vademecum-aide-a-la-scolarisation-des-sportifs-de-haut-niveau--f49d49b781.pdf	f49d49b7813e4b8a38541f8d02a02649034f5d763a942768961034bf873f9075	1371850	48	https://eduscol.education.gouv.fr/5967/les-differents-parcours-de-formation-pour-les-sportifs
lycee/commun/eps	non-classe	autre	2024	a-verifier	La République à l'École	par-scope/lycee/commun/eps/non-classe/autre/2024/la-republique-a-l-ecole--8a8ec0edf8.pdf	8a8ec0edf81c51ca90c9c0f75154c7bf3303d550bb2c65dab74c46fd97b3cfd0	2441067	210	https://eduscol.education.gouv.fr/4434/education-physique-et-sportive
lycee/commun/eps	non-classe	autre	2024	a-verifier	Vademecum la laïcité à l’école	par-scope/lycee/commun/eps/non-classe/autre/2024/vademecum-la-laicite-a-l-ecole--7ff9fe693e.pdf	7ff9fe693e198a2ac675579f87c9ec7b99873115530474a2304e15ef0d9ceb03	1485389	148	https://eduscol.education.gouv.fr/4434/education-physique-et-sportive
lycee/commun/eps	non-classe	autre	2025	a-verifier	télécharger la liste des adresses de contact des référents académiques Génération 2030.	par-scope/lycee/commun/eps/non-classe/autre/2025/telecharger-la-liste-des-adresses-de-contact-des-referents-academiques-generation-2030--7305b8db43.pdf	7305b8db434287d64254e20b8d668f0e15b944557ca8f2df257eea00f62d5b62	279952	2	https://eduscol.education.gouv.fr/5961/pratiques-sportives-l-ecole
lycee/commun/eps	non-classe	evaluation-examen	2019	a-verifier	CA 1 : vitesse-relais PDF - 2.39 Mo	par-scope/lycee/commun/eps/non-classe/evaluation-examen/2019/ca-1-vitesse-relais-pdf-2-39-mo--48239f00e8.pdf	48239f00e87a48552f156280dfdccf1f1a8189db96098a087634b1955d32acee	2506962	5	https://eduscol.education.gouv.fr/5784/programmes-et-ressources-en-education-physique-et-sportive-eps-voie-gt
lycee/commun/eps	non-classe	evaluation-examen	2019	a-verifier	CA 2 : sauvetage aquatique collectif PDF - 446.25 Ko	par-scope/lycee/commun/eps/non-classe/evaluation-examen/2019/ca-2-sauvetage-aquatique-collectif-pdf-446-25-ko--701f6fa0c1.pdf	701f6fa0c1b47379462deb6624df9eb05252e92ffb073c32126c9b7582163cb9	456957	6	https://eduscol.education.gouv.fr/5784/programmes-et-ressources-en-education-physique-et-sportive-eps-voie-gt
lycee/commun/eps	non-classe	evaluation-examen	2019	a-verifier	CA 3 : danse PDF - 983 Ko	par-scope/lycee/commun/eps/non-classe/evaluation-examen/2019/ca-3-danse-pdf-983-ko--1ccdb17c81.pdf	1ccdb17c8191f5ffbd19aaf0e89d6d81f3bbe223d79fe65734841e47fb9a5755	1006592	4	https://eduscol.education.gouv.fr/5784/programmes-et-ressources-en-education-physique-et-sportive-eps-voie-gt
lycee/commun/eps	non-classe	evaluation-examen	2019	a-verifier	Enjeux et attentes des programmes PDF - 269.18 Ko	par-scope/lycee/commun/eps/non-classe/evaluation-examen/2019/enjeux-et-attentes-des-programmes-pdf-269-18-ko--36defd01e0.pdf	36defd01e0c4040e7c9b8420f8f67eede9b789cc3ba3135022b4528d00558051	275639	3	https://eduscol.education.gouv.fr/5784/programmes-et-ressources-en-education-physique-et-sportive-eps-voie-gt
lycee/commun/eps	non-classe	evaluation-examen	2019	a-verifier	Le projet pédagogique PDF - 217.96 Ko	par-scope/lycee/commun/eps/non-classe/evaluation-examen/2019/le-projet-pedagogique-pdf-217-96-ko--901b05876c.pdf	901b05876c6398c9b7632648c5e6d155612a4b7e1c6773c8d473f3b1dc4386f3	223194	2	https://eduscol.education.gouv.fr/5784/programmes-et-ressources-en-education-physique-et-sportive-eps-voie-gt
lycee/commun/eps	non-classe	evaluation-examen	2019	a-verifier	Les thèmes d'étude PDF - 315.5 Ko	par-scope/lycee/commun/eps/non-classe/evaluation-examen/2019/les-themes-d-etude-pdf-315-5-ko--7b07478ec0.pdf	7b07478ec0bd6febf89532d7e50a3d8d25d6228991e7ffe28e80302f1d094c9d	323067	4	https://eduscol.education.gouv.fr/5784/programmes-et-ressources-en-education-physique-et-sportive-eps-voie-gt
lycee/commun/eps	non-classe	evaluation-examen	2022	a-verifier	Télécharger l'infographie sur les différentes possibilités d’évaluation des sportifs de haut niveau PDF - 35.96 Ko	par-scope/lycee/commun/eps/non-classe/evaluation-examen/2022/telecharger-l-infographie-sur-les-differentes-possibilites-d-evaluation-des-sportifs-de-haut-niveau-pdf-35-96-ko--9f1cf47d93.pdf	9f1cf47d93a60d143773df2d37cf2c3e9f354c72078ec6f7084ca0b01618ce50	36827	1	https://eduscol.education.gouv.fr/5967/les-differents-parcours-de-formation-pour-les-sportifs
lycee/commun/eps	non-classe	evaluation-examen	2023	a-verifier	Téléchargez le rapport annuel sur l’évaluation de l’EPS – session 2022.	par-scope/lycee/commun/eps/non-classe/evaluation-examen/2023/telechargez-le-rapport-annuel-sur-l-evaluation-de-l-eps-session-2022--b9622390f7.pdf	b9622390f7945098bbdbdaeb625c891d9dd0a6273058ec6e91445ce3307683b5	2997113	43	https://eduscol.education.gouv.fr/4434/education-physique-et-sportive
lycee/commun/eps	non-classe	evaluation-examen	2024	a-verifier	Note de service du 25 octobre 2021 modifiée relative aux évaluations ponctuelles des enseignements optionnels pour les candidats individuels (document consolidé) PDF - 873.5 Ko	par-scope/lycee/commun/eps/non-classe/evaluation-examen/2024/note-de-service-du-25-octobre-2021-modifiee-relative-aux-evaluations-ponctuelles-des-enseignements-optionnels-pour-les-candidats-i--336f98ded6.pdf	336f98ded652b77fb1beb4966f073a42be20e15a241d1b5337e366d17bb57e9f	894464	36	https://eduscol.education.gouv.fr/5784/programmes-et-ressources-en-education-physique-et-sportive-eps-voie-gt
